table_name,field_name,language,translation,record_id,field_value
stops,stop_desc,ko,Old City Hall에서 Tacoma Dome 방향,,Old City Hall to Tacoma Dome
stops,stop_desc,fa,Old City Hall به Tacoma Dome,,Old City Hall to Tacoma Dome
stops,stop_desc,ru,Old City Hall до Tacoma Dome,,Old City Hall to Tacoma Dome
stops,stop_desc,sr,Old City Hall до Tacoma Dome,,Old City Hall to Tacoma Dome
stops,stop_desc,tl,Old City Hall papunta Tacoma Dome,,Old City Hall to Tacoma Dome
stops,stop_desc,vi,Old City Hall đến Tacoma Dome,,Old City Hall to Tacoma Dome
stops,stop_desc,cy,Old City Hall i Tacoma Dome,,Old City Hall to Tacoma Dome
stops,stop_desc,sw,Old City Hall kwenda Tacoma Dome,,Old City Hall to Tacoma Dome
stops,stop_desc,pt-PT,Old City Hall para Tacoma Dome,,Old City Hall to Tacoma Dome
stops,stop_desc,af,Old City Hall na Tacoma Dome,,Old City Hall to Tacoma Dome
stops,stop_desc,es,Othello a Federal Way,,Othello to Federal Way
stops,stop_desc,zh-Hans,Othello 到 Federal Way,,Othello to Federal Way
stops,stop_desc,ar,Othello إلى Federal Way,,Othello to Federal Way
stops,stop_desc,bs,Othello do Federal Way,,Othello to Federal Way
stops,stop_desc,hr,Othello do Federal Way,,Othello to Federal Way
stops,stop_desc,nl,Othello naar Federal Way,,Othello to Federal Way
stops,stop_desc,fr,Othello vers Federal Way,,Othello to Federal Way
stops,stop_desc,de,Othello nach Federal Way,,Othello to Federal Way
stops,stop_desc,it,Othello a Federal Way,,Othello to Federal Way
stops,stop_desc,ko,Othello에서 Federal Way 방향,,Othello to Federal Way
stops,stop_desc,fa,Othello به Federal Way,,Othello to Federal Way
stops,stop_desc,ru,Othello до Federal Way,,Othello to Federal Way
stops,stop_desc,sr,Othello до Federal Way,,Othello to Federal Way
stops,stop_desc,tl,Othello papunta Federal Way,,Othello to Federal Way
stops,stop_desc,vi,Othello đến Federal Way,,Othello to Federal Way
stops,stop_desc,cy,Othello i Federal Way,,Othello to Federal Way
stops,stop_desc,sw,Othello kwenda Federal Way,,Othello to Federal Way
stops,stop_desc,pt-PT,Othello para Federal Way,,Othello to Federal Way
stops,stop_desc,af,Othello na Federal Way,,Othello to Federal Way
stops,stop_desc,es,Othello a Lynnwood,,Othello to Lynnwood
stops,stop_desc,zh-Hans,Othello 到 Lynnwood,,Othello to Lynnwood
stops,stop_desc,ar,Othello إلى Lynnwood,,Othello to Lynnwood
stops,stop_desc,bs,Othello do Lynnwood,,Othello to Lynnwood
stops,stop_desc,hr,Othello do Lynnwood,,Othello to Lynnwood
stops,stop_desc,nl,Othello naar Lynnwood,,Othello to Lynnwood
stops,stop_desc,fr,Othello vers Lynnwood,,Othello to Lynnwood
stops,stop_desc,de,Othello nach Lynnwood,,Othello to Lynnwood
stops,stop_desc,it,Othello a Lynnwood,,Othello to Lynnwood
stops,stop_desc,ko,Othello에서 Lynnwood 방향,,Othello to Lynnwood
stops,stop_desc,fa,Othello به Lynnwood,,Othello to Lynnwood
stops,stop_desc,ru,Othello до Lynnwood,,Othello to Lynnwood
stops,stop_desc,sr,Othello до Lynnwood,,Othello to Lynnwood
stops,stop_desc,tl,Othello papunta Lynnwood,,Othello to Lynnwood
stops,stop_desc,vi,Othello đến Lynnwood,,Othello to Lynnwood
stops,stop_desc,cy,Othello i Lynnwood,,Othello to Lynnwood
stops,stop_desc,sw,Othello kwenda Lynnwood,,Othello to Lynnwood
stops,stop_desc,pt-PT,Othello para Lynnwood,,Othello to Lynnwood
stops,stop_desc,af,Othello na Lynnwood,,Othello to Lynnwood
stops,stop_desc,es,Overlake Village a Downtown Redmond,,Overlake Village to Downtown Redmond
stops,stop_desc,zh-Hans,Overlake Village 到 Downtown Redmond,,Overlake Village to Downtown Redmond
stops,stop_desc,ar,Overlake Village إلى Downtown Redmond,,Overlake Village to Downtown Redmond
stops,stop_desc,bs,Overlake Village do Downtown Redmond,,Overlake Village to Downtown Redmond
stops,stop_desc,hr,Overlake Village do Downtown Redmond,,Overlake Village to Downtown Redmond
stops,stop_desc,nl,Overlake Village naar Downtown Redmond,,Overlake Village to Downtown Redmond
stops,stop_desc,fr,Overlake Village vers Downtown Redmond,,Overlake Village to Downtown Redmond
stops,stop_desc,de,Overlake Village nach Downtown Redmond,,Overlake Village to Downtown Redmond
stops,stop_desc,it,Overlake Village a Downtown Redmond,,Overlake Village to Downtown Redmond
stops,stop_desc,ko,Overlake Village에서 Downtown Redmond 방향,,Overlake Village to Downtown Redmond
stops,stop_desc,fa,Overlake Village به Downtown Redmond,,Overlake Village to Downtown Redmond
stops,stop_desc,ru,Overlake Village до Downtown Redmond,,Overlake Village to Downtown Redmond
stops,stop_desc,sr,Overlake Village до Downtown Redmond,,Overlake Village to Downtown Redmond
stops,stop_desc,tl,Overlake Village papunta Downtown Redmond,,Overlake Village to Downtown Redmond
stops,stop_desc,vi,Overlake Village đến Downtown Redmond,,Overlake Village to Downtown Redmond
stops,stop_desc,cy,Overlake Village i Downtown Redmond,,Overlake Village to Downtown Redmond
stops,stop_desc,sw,Overlake Village kwenda Downtown Redmond,,Overlake Village to Downtown Redmond
stops,stop_desc,pt-PT,Overlake Village para Downtown Redmond,,Overlake Village to Downtown Redmond
stops,stop_desc,af,Overlake Village na Downtown Redmond,,Overlake Village to Downtown Redmond
stops,stop_desc,es,Overlake Village a South Bellevue,,Overlake Village to South Bellevue
stops,stop_desc,zh-Hans,Overlake Village 到 South Bellevue,,Overlake Village to South Bellevue
stops,stop_desc,ar,Overlake Village إلى South Bellevue,,Overlake Village to South Bellevue
stops,stop_desc,bs,Overlake Village do South Bellevue,,Overlake Village to South Bellevue
stops,stop_desc,hr,Overlake Village do South Bellevue,,Overlake Village to South Bellevue
stops,stop_desc,nl,Overlake Village naar South Bellevue,,Overlake Village to South Bellevue
stops,stop_desc,fr,Overlake Village vers South Bellevue,,Overlake Village to South Bellevue
stops,stop_desc,de,Overlake Village nach South Bellevue,,Overlake Village to South Bellevue
stops,stop_desc,it,Overlake Village a South Bellevue,,Overlake Village to South Bellevue
stops,stop_desc,ko,Overlake Village에서 South Bellevue 방향,,Overlake Village to South Bellevue
stops,stop_desc,fa,Overlake Village به South Bellevue,,Overlake Village to South Bellevue
stops,stop_desc,ru,Overlake Village до South Bellevue,,Overlake Village to South Bellevue
stops,stop_desc,sr,Overlake Village до South Bellevue,,Overlake Village to South Bellevue
stops,stop_desc,tl,Overlake Village papunta South Bellevue,,Overlake Village to South Bellevue
stops,stop_desc,vi,Overlake Village đến South Bellevue,,Overlake Village to South Bellevue
stops,stop_desc,cy,Overlake Village i South Bellevue,,Overlake Village to South Bellevue
stops,stop_desc,sw,Overlake Village kwenda South Bellevue,,Overlake Village to South Bellevue
stops,stop_desc,pt-PT,Overlake Village para South Bellevue,,Overlake Village to South Bellevue
stops,stop_desc,af,Overlake Village na South Bellevue,,Overlake Village to South Bellevue
stops,stop_desc,es,Pioneer Square a Federal Way,,Pioneer Square to Federal Way
stops,stop_desc,zh-Hans,Pioneer Square 到 Federal Way,,Pioneer Square to Federal Way
stops,stop_desc,ar,Pioneer Square إلى Federal Way,,Pioneer Square to Federal Way
stops,stop_desc,bs,Pioneer Square do Federal Way,,Pioneer Square to Federal Way
stops,stop_desc,hr,Pioneer Square do Federal Way,,Pioneer Square to Federal Way
stops,stop_desc,nl,Pioneer Square naar Federal Way,,Pioneer Square to Federal Way
stops,stop_desc,fr,Pioneer Square vers Federal Way,,Pioneer Square to Federal Way
stops,stop_desc,de,Pioneer Square nach Federal Way,,Pioneer Square to Federal Way
stops,stop_desc,it,Pioneer Square a Federal Way,,Pioneer Square to Federal Way
stops,stop_desc,ko,Pioneer Square에서 Federal Way 방향,,Pioneer Square to Federal Way
stops,stop_desc,fa,Pioneer Square به Federal Way,,Pioneer Square to Federal Way
stops,stop_desc,ru,Pioneer Square до Federal Way,,Pioneer Square to Federal Way
stops,stop_desc,sr,Pioneer Square до Federal Way,,Pioneer Square to Federal Way
stops,stop_desc,tl,Pioneer Square papunta Federal Way,,Pioneer Square to Federal Way
stops,stop_desc,vi,Pioneer Square đến Federal Way,,Pioneer Square to Federal Way
stops,stop_desc,cy,Pioneer Square i Federal Way,,Pioneer Square to Federal Way
stops,stop_desc,sw,Pioneer Square kwenda Federal Way,,Pioneer Square to Federal Way
stops,stop_desc,pt-PT,Pioneer Square para Federal Way,,Pioneer Square to Federal Way
stops,stop_desc,af,Pioneer Square na Federal Way,,Pioneer Square to Federal Way
stops,stop_desc,es,Pioneer Square a Lynnwood,,Pioneer Square to Lynnwood
stops,stop_desc,zh-Hans,Pioneer Square 到 Lynnwood,,Pioneer Square to Lynnwood
stops,stop_desc,ar,Pioneer Square إلى Lynnwood,,Pioneer Square to Lynnwood
stops,stop_desc,bs,Pioneer Square do Lynnwood,,Pioneer Square to Lynnwood
stops,stop_desc,hr,Pioneer Square do Lynnwood,,Pioneer Square to Lynnwood
stops,stop_desc,nl,Pioneer Square naar Lynnwood,,Pioneer Square to Lynnwood
stops,stop_desc,fr,Pioneer Square vers Lynnwood,,Pioneer Square to Lynnwood
stops,stop_desc,de,Pioneer Square nach Lynnwood,,Pioneer Square to Lynnwood
stops,stop_desc,it,Pioneer Square a Lynnwood,,Pioneer Square to Lynnwood
stops,stop_desc,ko,Pioneer Square에서 Lynnwood 방향,,Pioneer Square to Lynnwood
stops,stop_desc,fa,Pioneer Square به Lynnwood,,Pioneer Square to Lynnwood
stops,stop_desc,ru,Pioneer Square до Lynnwood,,Pioneer Square to Lynnwood
stops,stop_desc,sr,Pioneer Square до Lynnwood,,Pioneer Square to Lynnwood
stops,stop_desc,tl,Pioneer Square papunta Lynnwood,,Pioneer Square to Lynnwood
stops,stop_desc,vi,Pioneer Square đến Lynnwood,,Pioneer Square to Lynnwood
stops,stop_desc,cy,Pioneer Square i Lynnwood,,Pioneer Square to Lynnwood
stops,stop_desc,sw,Pioneer Square kwenda Lynnwood,,Pioneer Square to Lynnwood
stops,stop_desc,pt-PT,Pioneer Square para Lynnwood,,Pioneer Square to Lynnwood
stops,stop_desc,af,Pioneer Square na Lynnwood,,Pioneer Square to Lynnwood
stops,stop_desc,es,Rainier Beach a Federal Way,,Rainier Beach to Federal Way
stops,stop_desc,zh-Hans,Rainier Beach 到 Federal Way,,Rainier Beach to Federal Way
stops,stop_desc,ar,Rainier Beach إلى Federal Way,,Rainier Beach to Federal Way
stops,stop_desc,bs,Rainier Beach do Federal Way,,Rainier Beach to Federal Way
stops,stop_desc,hr,Rainier Beach do Federal Way,,Rainier Beach to Federal Way
stops,stop_desc,nl,Rainier Beach naar Federal Way,,Rainier Beach to Federal Way
stops,stop_desc,fr,Rainier Beach vers Federal Way,,Rainier Beach to Federal Way
stops,stop_desc,de,Rainier Beach nach Federal Way,,Rainier Beach to Federal Way
stops,stop_desc,it,Rainier Beach a Federal Way,,Rainier Beach to Federal Way
stops,stop_desc,ko,Rainier Beach에서 Federal Way 방향,,Rainier Beach to Federal Way
stops,stop_desc,fa,Rainier Beach به Federal Way,,Rainier Beach to Federal Way
stops,stop_desc,ru,Rainier Beach до Federal Way,,Rainier Beach to Federal Way
stops,stop_desc,sr,Rainier Beach до Federal Way,,Rainier Beach to Federal Way
stops,stop_desc,tl,Rainier Beach papunta Federal Way,,Rainier Beach to Federal Way
stops,stop_desc,vi,Rainier Beach đến Federal Way,,Rainier Beach to Federal Way
stops,stop_desc,cy,Rainier Beach i Federal Way,,Rainier Beach to Federal Way
stops,stop_desc,sw,Rainier Beach kwenda Federal Way,,Rainier Beach to Federal Way
stops,stop_desc,pt-PT,Rainier Beach para Federal Way,,Rainier Beach to Federal Way
stops,stop_desc,af,Rainier Beach na Federal Way,,Rainier Beach to Federal Way
stops,stop_desc,es,Rainier Beach a Lynnwood,,Rainier Beach to Lynnwood
stops,stop_desc,zh-Hans,Rainier Beach 到 Lynnwood,,Rainier Beach to Lynnwood
stops,stop_desc,ar,Rainier Beach إلى Lynnwood,,Rainier Beach to Lynnwood
stops,stop_desc,bs,Rainier Beach do Lynnwood,,Rainier Beach to Lynnwood
stops,stop_desc,hr,Rainier Beach do Lynnwood,,Rainier Beach to Lynnwood
stops,stop_desc,nl,Rainier Beach naar Lynnwood,,Rainier Beach to Lynnwood
stops,stop_desc,fr,Rainier Beach vers Lynnwood,,Rainier Beach to Lynnwood
stops,stop_desc,de,Rainier Beach nach Lynnwood,,Rainier Beach to Lynnwood
stops,stop_desc,it,Rainier Beach a Lynnwood,,Rainier Beach to Lynnwood
stops,stop_desc,ko,Rainier Beach에서 Lynnwood 방향,,Rainier Beach to Lynnwood
stops,stop_desc,fa,Rainier Beach به Lynnwood,,Rainier Beach to Lynnwood
stops,stop_desc,ru,Rainier Beach до Lynnwood,,Rainier Beach to Lynnwood
stops,stop_desc,sr,Rainier Beach до Lynnwood,,Rainier Beach to Lynnwood
stops,stop_desc,tl,Rainier Beach papunta Lynnwood,,Rainier Beach to Lynnwood
stops,stop_desc,vi,Rainier Beach đến Lynnwood,,Rainier Beach to Lynnwood
stops,stop_desc,cy,Rainier Beach i Lynnwood,,Rainier Beach to Lynnwood
stops,stop_desc,sw,Rainier Beach kwenda Lynnwood,,Rainier Beach to Lynnwood
stops,stop_desc,pt-PT,Rainier Beach para Lynnwood,,Rainier Beach to Lynnwood
stops,stop_desc,af,Rainier Beach na Lynnwood,,Rainier Beach to Lynnwood
stops,stop_desc,es,Redmond Technology a/desde South Bellevue,,Redmond Technology to/from South Bellevue
stops,stop_desc,zh-Hans,Redmond Technology 往返 South Bellevue,,Redmond Technology to/from South Bellevue
stops,stop_desc,ar,Redmond Technology إلى/من South Bellevue,,Redmond Technology to/from South Bellevue
stops,stop_desc,bs,Redmond Technology do/od South Bellevue,,Redmond Technology to/from South Bellevue
stops,stop_desc,hr,Redmond Technology do/od South Bellevue,,Redmond Technology to/from South Bellevue
stops,stop_desc,nl,Redmond Technology van/naar South Bellevue,,Redmond Technology to/from South Bellevue
stops,stop_desc,fr,Redmond Technology depuis/vers South Bellevue,,Redmond Technology to/from South Bellevue
stops,stop_desc,de,Redmond Technology von/nach South Bellevue,,Redmond Technology to/from South Bellevue
stops,stop_desc,it,Redmond Technology a/da South Bellevue,,Redmond Technology to/from South Bellevue
stops,stop_desc,ko,Redmond Technology - South Bellevue 왕복,,Redmond Technology to/from South Bellevue
stops,stop_desc,fa,Redmond Technology به/از South Bellevue,,Redmond Technology to/from South Bellevue
stops,stop_desc,ru,Redmond Technology до/от South Bellevue,,Redmond Technology to/from South Bellevue
stops,stop_desc,sr,Redmond Technology до/од South Bellevue,,Redmond Technology to/from South Bellevue
stops,stop_desc,tl,Redmond Technology papunta/mula sa South Bellevue,,Redmond Technology to/from South Bellevue
stops,stop_desc,vi,Redmond Technology đến/từ South Bellevue,,Redmond Technology to/from South Bellevue
stops,stop_desc,cy,Redmond Technology i/o South Bellevue,,Redmond Technology to/from South Bellevue
stops,stop_desc,sw,Redmond Technology kwenda/kutoka South Bellevue,,Redmond Technology to/from South Bellevue
stops,stop_desc,pt-PT,Redmond Technology para/de South Bellevue,,Redmond Technology to/from South Bellevue
stops,stop_desc,af,Redmond Technology na/van South Bellevue,,Redmond Technology to/from South Bellevue
stops,stop_desc,es,Roosevelt a Federal Way,,Roosevelt to Federal Way
stops,stop_desc,zh-Hans,Roosevelt 到 Federal Way,,Roosevelt to Federal Way
stops,stop_desc,ar,Roosevelt إلى Federal Way,,Roosevelt to Federal Way
stops,stop_desc,bs,Roosevelt do Federal Way,,Roosevelt to Federal Way
stops,stop_desc,hr,Roosevelt do Federal Way,,Roosevelt to Federal Way
stops,stop_desc,nl,Roosevelt naar Federal Way,,Roosevelt to Federal Way
stops,stop_desc,fr,Roosevelt vers Federal Way,,Roosevelt to Federal Way
stops,stop_desc,de,Roosevelt nach Federal Way,,Roosevelt to Federal Way
stops,stop_desc,it,Roosevelt a Federal Way,,Roosevelt to Federal Way
stops,stop_desc,ko,Roosevelt에서 Federal Way 방향,,Roosevelt to Federal Way
stops,stop_desc,fa,Roosevelt به Federal Way,,Roosevelt to Federal Way
stops,stop_desc,ru,Roosevelt до Federal Way,,Roosevelt to Federal Way
stops,stop_desc,sr,Roosevelt до Federal Way,,Roosevelt to Federal Way
stops,stop_desc,tl,Roosevelt papunta Federal Way,,Roosevelt to Federal Way
stops,stop_desc,vi,Roosevelt đến Federal Way,,Roosevelt to Federal Way
stops,stop_desc,cy,Roosevelt i Federal Way,,Roosevelt to Federal Way
stops,stop_desc,sw,Roosevelt kwenda Federal Way,,Roosevelt to Federal Way
stops,stop_desc,pt-PT,Roosevelt para Federal Way,,Roosevelt to Federal Way
stops,stop_desc,af,Roosevelt na Federal Way,,Roosevelt to Federal Way
stops,stop_desc,es,Roosevelt a Lynnwood,,Roosevelt to Lynnwood
stops,stop_desc,zh-Hans,Roosevelt 到 Lynnwood,,Roosevelt to Lynnwood
stops,stop_desc,ar,Roosevelt إلى Lynnwood,,Roosevelt to Lynnwood
stops,stop_desc,bs,Roosevelt do Lynnwood,,Roosevelt to Lynnwood
stops,stop_desc,hr,Roosevelt do Lynnwood,,Roosevelt to Lynnwood
stops,stop_desc,nl,Roosevelt naar Lynnwood,,Roosevelt to Lynnwood
stops,stop_desc,fr,Roosevelt vers Lynnwood,,Roosevelt to Lynnwood
stops,stop_desc,de,Roosevelt nach Lynnwood,,Roosevelt to Lynnwood
stops,stop_desc,it,Roosevelt a Lynnwood,,Roosevelt to Lynnwood
stops,stop_desc,ko,Roosevelt에서 Lynnwood 방향,,Roosevelt to Lynnwood
stops,stop_desc,fa,Roosevelt به Lynnwood,,Roosevelt to Lynnwood
stops,stop_desc,ru,Roosevelt до Lynnwood,,Roosevelt to Lynnwood
stops,stop_desc,sr,Roosevelt до Lynnwood,,Roosevelt to Lynnwood
stops,stop_desc,tl,Roosevelt papunta Lynnwood,,Roosevelt to Lynnwood
stops,stop_desc,vi,Roosevelt đến Lynnwood,,Roosevelt to Lynnwood
stops,stop_desc,cy,Roosevelt i Lynnwood,,Roosevelt to Lynnwood
stops,stop_desc,sw,Roosevelt kwenda Lynnwood,,Roosevelt to Lynnwood
stops,stop_desc,pt-PT,Roosevelt para Lynnwood,,Roosevelt to Lynnwood
stops,stop_desc,af,Roosevelt na Lynnwood,,Roosevelt to Lynnwood
stops,stop_desc,es,S 25th a Tacoma Dome/St Joseph,,S 25th to Tacoma Dome/St Joseph
stops,stop_desc,zh-Hans,S 25th 到 Tacoma Dome/St Joseph,,S 25th to Tacoma Dome/St Joseph
stops,stop_desc,ar,S 25th إلى Tacoma Dome/St Joseph,,S 25th to Tacoma Dome/St Joseph
stops,stop_desc,bs,S 25th do Tacoma Dome/St Joseph,,S 25th to Tacoma Dome/St Joseph
stops,stop_desc,hr,S 25th do Tacoma Dome/St Joseph,,S 25th to Tacoma Dome/St Joseph
stops,stop_desc,nl,S 25th naar Tacoma Dome/St Joseph,,S 25th to Tacoma Dome/St Joseph
stops,stop_desc,fr,S 25th vers Tacoma Dome/St Joseph,,S 25th to Tacoma Dome/St Joseph
stops,stop_desc,de,S 25th nach Tacoma Dome/St Joseph,,S 25th to Tacoma Dome/St Joseph
stops,stop_desc,it,S 25th a Tacoma Dome/St Joseph,,S 25th to Tacoma Dome/St Joseph
stops,stop_desc,ko,S 25th에서 Tacoma Dome/St Joseph 방향,,S 25th to Tacoma Dome/St Joseph
stops,stop_desc,fa,S 25th به Tacoma Dome/St Joseph,,S 25th to Tacoma Dome/St Joseph
stops,stop_desc,ru,S 25th до Tacoma Dome/St Joseph,,S 25th to Tacoma Dome/St Joseph
stops,stop_desc,sr,S 25th до Tacoma Dome/St Joseph,,S 25th to Tacoma Dome/St Joseph
stops,stop_desc,tl,S 25th papunta Tacoma Dome/St Joseph,,S 25th to Tacoma Dome/St Joseph
stops,stop_desc,vi,S 25th đến Tacoma Dome/St Joseph,,S 25th to Tacoma Dome/St Joseph
stops,stop_desc,cy,S 25th i Tacoma Dome/St Joseph,,S 25th to Tacoma Dome/St Joseph
stops,stop_desc,sw,S 25th kwenda Tacoma Dome/St Joseph,,S 25th to Tacoma Dome/St Joseph
stops,stop_desc,pt-PT,S 25th para Tacoma Dome/St Joseph,,S 25th to Tacoma Dome/St Joseph
stops,stop_desc,af,S 25th na Tacoma Dome/St Joseph,,S 25th to Tacoma Dome/St Joseph
stops,stop_desc,es,S 4th a St Joseph,,S 4th to St Joseph
stops,stop_desc,zh-Hans,S 4th 到 St Joseph,,S 4th to St Joseph
stops,stop_desc,ar,S 4th إلى St Joseph,,S 4th to St Joseph
stops,stop_desc,bs,S 4th do St Joseph,,S 4th to St Joseph
stops,stop_desc,hr,S 4th do St Joseph,,S 4th to St Joseph
stops,stop_desc,nl,S 4th naar St Joseph,,S 4th to St Joseph
stops,stop_desc,fr,S 4th vers St Joseph,,S 4th to St Joseph
stops,stop_desc,de,S 4th nach St Joseph,,S 4th to St Joseph
stops,stop_desc,it,S 4th a St Joseph,,S 4th to St Joseph
stops,stop_desc,ko,S 4th에서 St Joseph 방향,,S 4th to St Joseph
stops,stop_desc,fa,S 4th به St Joseph,,S 4th to St Joseph
stops,stop_desc,ru,S 4th до St Joseph,,S 4th to St Joseph
stops,stop_desc,sr,S 4th до St Joseph,,S 4th to St Joseph
stops,stop_desc,tl,S 4th papunta St Joseph,,S 4th to St Joseph
stops,stop_desc,vi,S 4th đến St Joseph,,S 4th to St Joseph
stops,stop_desc,cy,S 4th i St Joseph,,S 4th to St Joseph
stops,stop_desc,sw,S 4th kwenda St Joseph,,S 4th to St Joseph
stops,stop_desc,pt-PT,S 4th para St Joseph,,S 4th to St Joseph
stops,stop_desc,af,S 4th na St Joseph,,S 4th to St Joseph
stops,stop_desc,es,S 4th a Tacoma Dome,,S 4th to Tacoma Dome
stops,stop_desc,zh-Hans,S 4th 到 Tacoma Dome,,S 4th to Tacoma Dome
stops,stop_desc,ar,S 4th إلى Tacoma Dome,,S 4th to Tacoma Dome
stops,stop_desc,bs,S 4th do Tacoma Dome,,S 4th to Tacoma Dome
stops,stop_desc,hr,S 4th do Tacoma Dome,,S 4th to Tacoma Dome
stops,stop_desc,nl,S 4th naar Tacoma Dome,,S 4th to Tacoma Dome
stops,stop_desc,fr,S 4th vers Tacoma Dome,,S 4th to Tacoma Dome
stops,stop_desc,de,S 4th nach Tacoma Dome,,S 4th to Tacoma Dome
stops,stop_desc,it,S 4th a Tacoma Dome,,S 4th to Tacoma Dome
stops,stop_desc,ko,S 4th에서 Tacoma Dome 방향,,S 4th to Tacoma Dome
stops,stop_desc,fa,S 4th به Tacoma Dome,,S 4th to Tacoma Dome
stops,stop_desc,ru,S 4th до Tacoma Dome,,S 4th to Tacoma Dome
stops,stop_desc,sr,S 4th до Tacoma Dome,,S 4th to Tacoma Dome
stops,stop_desc,tl,S 4th papunta Tacoma Dome,,S 4th to Tacoma Dome
stops,stop_desc,vi,S 4th đến Tacoma Dome,,S 4th to Tacoma Dome
stops,stop_desc,cy,S 4th i Tacoma Dome,,S 4th to Tacoma Dome
stops,stop_desc,sw,S 4th kwenda Tacoma Dome,,S 4th to Tacoma Dome
stops,stop_desc,pt-PT,S 4th para Tacoma Dome,,S 4th to Tacoma Dome
stops,stop_desc,af,S 4th na Tacoma Dome,,S 4th to Tacoma Dome
stops,stop_desc,es,SODO a Federal Way,,SODO to Federal Way
stops,stop_desc,zh-Hans,SODO 到 Federal Way,,SODO to Federal Way
stops,stop_desc,ar,SODO إلى Federal Way,,SODO to Federal Way
stops,stop_desc,bs,SODO do Federal Way,,SODO to Federal Way
stops,stop_desc,hr,SODO do Federal Way,,SODO to Federal Way
stops,stop_desc,nl,SODO naar Federal Way,,SODO to Federal Way
stops,stop_desc,fr,SODO vers Federal Way,,SODO to Federal Way
stops,stop_desc,de,SODO nach Federal Way,,SODO to Federal Way
stops,stop_desc,it,SODO a Federal Way,,SODO to Federal Way
stops,stop_desc,ko,SODO에서 Federal Way 방향,,SODO to Federal Way
stops,stop_desc,fa,SODO به Federal Way,,SODO to Federal Way
stops,stop_desc,ru,SODO до Federal Way,,SODO to Federal Way
stops,stop_desc,sr,SODO до Federal Way,,SODO to Federal Way
stops,stop_desc,tl,SODO papunta Federal Way,,SODO to Federal Way
stops,stop_desc,vi,SODO đến Federal Way,,SODO to Federal Way
stops,stop_desc,cy,SODO i Federal Way,,SODO to Federal Way
stops,stop_desc,sw,SODO kwenda Federal Way,,SODO to Federal Way
stops,stop_desc,pt-PT,SODO para Federal Way,,SODO to Federal Way
stops,stop_desc,af,SODO na Federal Way,,SODO to Federal Way
stops,stop_desc,es,SODO a Lynnwood,,SODO to Lynnwood
stops,stop_desc,zh-Hans,SODO 到 Lynnwood,,SODO to Lynnwood
stops,stop_desc,ar,SODO إلى Lynnwood,,SODO to Lynnwood
stops,stop_desc,bs,SODO do Lynnwood,,SODO to Lynnwood
stops,stop_desc,hr,SODO do Lynnwood,,SODO to Lynnwood
stops,stop_desc,nl,SODO naar Lynnwood,,SODO to Lynnwood
stops,stop_desc,fr,SODO vers Lynnwood,,SODO to Lynnwood
stops,stop_desc,de,SODO nach Lynnwood,,SODO to Lynnwood
stops,stop_desc,it,SODO a Lynnwood,,SODO to Lynnwood
stops,stop_desc,ko,SODO에서 Lynnwood 방향,,SODO to Lynnwood
stops,stop_desc,fa,SODO به Lynnwood,,SODO to Lynnwood
stops,stop_desc,ru,SODO до Lynnwood,,SODO to Lynnwood
stops,stop_desc,sr,SODO до Lynnwood,,SODO to Lynnwood
stops,stop_desc,tl,SODO papunta Lynnwood,,SODO to Lynnwood
stops,stop_desc,vi,SODO đến Lynnwood,,SODO to Lynnwood
stops,stop_desc,cy,SODO i Lynnwood,,SODO to Lynnwood
stops,stop_desc,sw,SODO kwenda Lynnwood,,SODO to Lynnwood
stops,stop_desc,pt-PT,SODO para Lynnwood,,SODO to Lynnwood
stops,stop_desc,af,SODO na Lynnwood,,SODO to Lynnwood
stops,stop_desc,es,SeaTac/Airport a Federal Way,,SeaTac/Airport to Federal Way
stops,stop_desc,zh-Hans,SeaTac/Airport 到 Federal Way,,SeaTac/Airport to Federal Way
stops,stop_desc,ar,SeaTac/Airport إلى Federal Way,,SeaTac/Airport to Federal Way
stops,stop_desc,bs,SeaTac/Airport do Federal Way,,SeaTac/Airport to Federal Way
stops,stop_desc,hr,SeaTac/Airport do Federal Way,,SeaTac/Airport to Federal Way
stops,stop_desc,nl,SeaTac/Airport naar Federal Way,,SeaTac/Airport to Federal Way
stops,stop_desc,fr,SeaTac/Airport vers Federal Way,,SeaTac/Airport to Federal Way
stops,stop_desc,de,SeaTac/Airport nach Federal Way,,SeaTac/Airport to Federal Way
stops,stop_desc,it,SeaTac/Airport a Federal Way,,SeaTac/Airport to Federal Way
stops,stop_desc,ko,SeaTac/Airport에서 Federal Way 방향,,SeaTac/Airport to Federal Way
stops,stop_desc,fa,SeaTac/Airport به Federal Way,,SeaTac/Airport to Federal Way
stops,stop_desc,ru,SeaTac/Airport до Federal Way,,SeaTac/Airport to Federal Way
stops,stop_desc,sr,SeaTac/Airport до Federal Way,,SeaTac/Airport to Federal Way
stops,stop_desc,tl,SeaTac/Airport papunta Federal Way,,SeaTac/Airport to Federal Way
stops,stop_desc,vi,SeaTac/Airport đến Federal Way,,SeaTac/Airport to Federal Way
stops,stop_desc,cy,SeaTac/Airport i Federal Way,,SeaTac/Airport to Federal Way
stops,stop_desc,sw,SeaTac/Airport kwenda Federal Way,,SeaTac/Airport to Federal Way
stops,stop_desc,pt-PT,SeaTac/Airport para Federal Way,,SeaTac/Airport to Federal Way
stops,stop_desc,af,SeaTac/Airport na Federal Way,,SeaTac/Airport to Federal Way
